shipment_id,order_id,supplier_id,warehouse_id,product_id,ship_date,promised_delivery_date,actual_delivery_date,delay_days,is_delayed,delay_reason,carrier,shipment_status,stockout_flag,warehouse_overload_flag
SHP-003401,ORD-003401,SUP-008,WH-005,PRD-0054,2025-07-16,2025-07-27,2025-07-28,1.0,True,supplier_late_dispatch,UPS,delivered,False,False
SHP-003402,ORD-003402,SUP-013,WH-006,PRD-0024,2025-10-28,2025-11-03,2025-11-04,1.0,True,,DB Schenker,delivered,True,True
SHP-003403,ORD-003403,SUP-018,WH-004,PRD-0038,2025-07-11,2025-07-19,2025-07-24,5.0,True,carrier_delay,DHL Freight,delivered,False,False
SHP-003404,ORD-003404,SUP-001,WH-007,PRD-0121,2025-10-08,2025-10-13,2025-10-12,-1.0,False,,DHL Freight,delivered,False,False
SHP-003405,ORD-003405,SUP-023,WH-002,PRD-0131,2025-05-30,2025-06-12,2025-06-13,1.0,True,,DPD,delivered,False,False
SHP-003406,ORD-003406,SUP-023,WH-004,PRD-0060,2025-01-03,2025-01-15,2025-01-15,0.0,False,,DPD,delivered,False,False
SHP-003407,ORD-003407,SUP-020,WH-006,PRD-0101,2025-07-19,2025-07-27,2025-08-02,6.0,True,warehouse_capacity_constraint,UPS,delivered,False,True
SHP-003408,ORD-003408,SUP-015,WH-005,PRD-0177,2025-06-21,2025-06-26,2025-06-26,0.0,False,,Kuehne+Nagel,delivered,False,True
SHP-003409,ORD-003409,SUP-004,WH-001,PRD-0003,2025-09-26,2025-10-04,2025-10-03,-1.0,False,,DHL Freight,delivered,False,False
SHP-003410,ORD-003410,SUP-023,WH-001,PRD-0179,2025-11-22,2025-12-03,2025-12-04,1.0,True,,DHL Freight,delivered,False,False
SHP-003411,ORD-003411,SUP-010,WH-008,PRD-0170,2025-12-17,2025-12-21,2025-12-25,4.0,True,weather_disruption,DHL Freight,delivered,False,False
SHP-003412,ORD-003412,SUP-011,WH-003,PRD-0109,2025-01-14,2025-01-21,2025-01-24,3.0,True,warehouse_capacity_constraint,DHL Freight,delivered,True,True
SHP-003413,ORD-003413,SUP-010,WH-006,PRD-0171,2025-10-28,2025-11-04,2025-11-08,4.0,True,inventory_shortage,Kuehne+Nagel,delivered,False,False
SHP-003414,ORD-003414,SUP-023,WH-001,PRD-0131,2025-10-16,2025-10-28,2025-10-28,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-003415,ORD-003415,SUP-003,WH-003,PRD-0007,2025-04-11,2025-04-15,2025-04-15,0.0,False,,DPD,delivered,False,False
SHP-003416,ORD-003416,SUP-013,WH-004,PRD-0025,2025-11-24,2025-11-28,2025-11-28,0.0,False,,DHL Freight,delivered,True,True
SHP-003417,ORD-003417,SUP-004,WH-004,PRD-0045,2025-10-02,2025-10-17,2025-10-17,0.0,False,,UPS,delivered,False,True
SHP-003418,ORD-003418,SUP-014,WH-003,PRD-0102,2025-08-05,2025-08-10,2025-08-11,1.0,True,,DHL Freight,delivered,False,False
SHP-003419,ORD-003419,SUP-018,WH-006,PRD-0145,2025-04-15,2025-04-21,2025-04-24,3.0,True,warehouse_capacity_constraint,UPS,delivered,False,False
SHP-003420,ORD-003420,SUP-020,WH-004,PRD-0128,2025-01-10,2025-01-18,2025-01-19,1.0,True,,DHL Freight,delivered,True,False
SHP-003421,ORD-003421,SUP-014,WH-003,PRD-0103,2025-10-19,2025-10-20,2025-10-20,0.0,False,,UPS,delivered,False,True
SHP-003422,ORD-003422,SUP-018,WH-002,PRD-0022,2025-11-15,2025-11-22,2025-11-27,5.0,True,weather_disruption,UPS,delivered,False,True
SHP-003423,ORD-003423,SUP-019,WH-001,PRD-0125,2025-02-06,2025-02-13,2025-02-13,0.0,False,,DB Schenker,delivered,False,False
SHP-003424,ORD-003424,SUP-013,WH-001,PRD-0025,2025-12-09,2025-12-18,,,,,DHL Freight,in_transit,False,False
SHP-003425,ORD-003425,SUP-024,WH-002,PRD-0117,2025-10-12,2025-10-22,2025-10-20,-2.0,False,,Kuehne+Nagel,delivered,False,False
SHP-003426,ORD-003426,SUP-012,WH-007,PRD-0176,2025-09-25,2025-10-08,2025-10-09,1.0,True,,UPS,delivered,False,False
SHP-003427,ORD-003427,SUP-004,WH-003,PRD-0040,2025-04-11,2025-04-21,2025-04-21,0.0,False,,Kuehne+Nagel,delivered,False,True
SHP-003428,ORD-003428,SUP-007,WH-007,PRD-0036,2025-10-06,2025-10-15,2025-10-16,1.0,True,carrier_delay,DB Schenker,delivered,True,False
SHP-003429,ORD-003429,SUP-014,WH-005,PRD-0164,2025-12-30,2025-12-31,2025-12-31,0.0,False,,UPS,delivered,False,True
SHP-003430,ORD-003430,SUP-016,WH-003,PRD-0167,2025-02-18,2025-03-02,2025-02-28,-2.0,False,,Kuehne+Nagel,delivered,False,True
SHP-003431,ORD-003431,SUP-019,WH-004,PRD-0066,2025-06-03,2025-06-12,2025-06-12,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-003432,ORD-003432,SUP-007,WH-003,PRD-0118,2025-10-12,2025-10-18,2025-10-19,1.0,True,warehouse_capacity_constraint,UPS,delivered,False,True
SHP-003433,ORD-003433,SUP-014,WH-002,PRD-0160,2025-12-08,2025-12-13,2025-12-14,1.0,True,supplier_late_dispatch,DB Schenker,delivered,True,False
SHP-003434,ORD-003434,SUP-001,WH-007,PRD-0112,2025-11-01,2025-11-07,2025-11-07,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-003435,ORD-003435,SUP-014,WH-001,PRD-0126,2025-10-21,2025-10-26,2025-10-26,0.0,False,,UPS,delivered,False,False
SHP-003436,ORD-003436,SUP-018,WH-006,PRD-0147,2025-03-28,2025-04-03,2025-04-04,1.0,True,,DB Schenker,delivered,True,False
SHP-003437,ORD-003437,SUP-020,WH-008,PRD-0155,2025-05-07,2025-05-14,2025-05-14,0.0,False,,Kuehne+Nagel,delivered,True,False
SHP-003438,ORD-003438,SUP-016,WH-005,PRD-0108,2025-09-13,2025-09-26,2025-09-25,-1.0,False,,DHL Freight,delivered,False,False
SHP-003439,ORD-003439,SUP-009,WH-003,PRD-0055,2025-03-24,2025-04-01,2025-04-01,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-003440,ORD-003440,SUP-014,WH-002,PRD-0103,2025-01-08,2025-01-13,2025-01-14,1.0,True,customs_documentation,DPD,delivered,False,False
SHP-003441,ORD-003441,SUP-012,WH-002,PRD-0094,2025-05-30,2025-06-11,2025-06-11,0.0,False,,DHL Freight,delivered,False,False
SHP-003442,ORD-003442,SUP-014,WH-008,PRD-0083,2025-10-05,2025-10-11,2025-10-11,0.0,False,,Kuehne+Nagel,delivered,False,True
SHP-003443,ORD-003443,SUP-016,WH-002,PRD-0096,2025-05-23,2025-06-05,2025-06-06,1.0,True,,UPS,delivered,False,True
SHP-003444,ORD-003444,SUP-014,WH-001,PRD-0083,2025-02-21,2025-03-01,2025-03-02,1.0,True,,UPS,delivered,False,False
SHP-003445,ORD-003445,SUP-004,WH-008,PRD-0178,2025-02-26,,2025-03-13,3.0,True,supplier_late_dispatch,DB Schenker,delivered,True,False
SHP-003446,ORD-003446,SUP-018,WH-006,PRD-0039,2025-07-23,2025-08-03,2025-08-01,-2.0,False,,DHL Freight,delivered,False,True
SHP-003447,ORD-003447,SUP-024,WH-005,PRD-0026,2025-04-04,2025-04-16,2025-04-18,2.0,True,inventory_shortage,Kuehne+Nagel,delivered,False,True
SHP-003448,ORD-003448,SUP-013,WH-007,PRD-0161,2025-08-27,2025-09-01,,,,,DB Schenker,in_transit,False,False
SHP-003449,ORD-003449,SUP-019,WH-007,PRD-0066,2025-04-03,2025-04-10,2025-04-08,-2.0,False,,DHL Freight,delivered,False,True
SHP-003450,ORD-003450,SUP-020,WH-005,PRD-0088,2025-11-03,2025-11-10,2025-11-17,7.0,True,supplier_late_dispatch,Kuehne+Nagel,delivered,False,True
SHP-003451,ORD-003451,SUP-003,WH-004,PRD-0061,2025-12-24,2025-12-28,2025-12-26,-2.0,False,,DPD,delivered,False,True
SHP-003452,ORD-003452,SUP-007,WH-003,PRD-0095,2025-10-13,,2025-10-20,0.0,False,,DPD,delivered,True,False
SHP-003453,ORD-003453,SUP-008,WH-001,PRD-0053,2025-12-29,2026-01-05,2026-01-06,1.0,True,,DPD,delivered,False,False
SHP-003454,ORD-003454,SUP-014,WH-008,PRD-0104,2025-04-12,2025-04-17,2025-04-17,0.0,False,,Kuehne+Nagel,delivered,True,False
SHP-003455,ORD-003455,SUP-014,WH-001,PRD-0126,2025-04-04,2025-04-09,2025-04-08,-1.0,False,,DPD,delivered,False,False
SHP-003456,ORD-003456,SUP-009,WH-003,PRD-0044,2025-08-05,2025-08-12,2025-08-15,3.0,True,warehouse_capacity_constraint,Kuehne+Nagel,delivered,False,True
SHP-003457,ORD-003457,SUP-008,WH-002,PRD-0139,2025-04-17,2025-04-26,2025-04-25,-1.0,False,,Kuehne+Nagel,delivered,False,False
SHP-003458,ORD-003458,SUP-001,WH-007,PRD-0012,2025-10-10,2025-10-14,2025-10-20,6.0,True,weather_disruption,DB Schenker,delivered,True,False
SHP-003459,ORD-003459,SUP-008,WH-003,PRD-0139,2025-11-03,2025-11-16,2025-11-16,0.0,False,,DB Schenker,delivered,False,False
SHP-003460,ORD-003460,SUP-010,WH-002,PRD-0170,2025-12-02,2025-12-06,2025-12-10,4.0,True,carrier_delay,Kuehne+Nagel,delivered,False,False
SHP-003461,ORD-003461,SUP-014,WH-005,PRD-0083,2025-11-23,2025-11-26,2025-11-29,3.0,True,warehouse_capacity_constraint,DHL Freight,delivered,True,False
SHP-003462,ORD-003462,SUP-008,WH-005,PRD-0030,2025-04-13,2025-04-21,2025-04-24,3.0,True,warehouse_capacity_constraint,DPD,delivered,False,False
SHP-003463,ORD-003463,SUP-002,WH-001,PRD-0031,2025-05-18,2025-05-31,2025-05-31,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-003464,ORD-003464,SUP-017,WH-006,PRD-0114,2025-05-01,2025-05-10,2025-05-10,0.0,False,,DHL Freight,delivered,False,False
SHP-003465,ORD-003465,SUP-022,WH-003,PRD-0168,2025-07-08,2025-07-14,2025-07-14,0.0,False,,UPS,delivered,True,True
SHP-003466,ORD-003466,SUP-010,WH-006,PRD-0170,2025-11-23,2025-11-27,2025-12-01,4.0,True,warehouse_capacity_constraint,Kuehne+Nagel,delivered,False,True
SHP-003467,ORD-003467,SUP-020,WH-003,PRD-0041,2025-11-06,2025-11-10,2025-11-10,0.0,False,,Kuehne+Nagel,delivered,False,True
SHP-003468,ORD-003468,SUP-003,WH-003,PRD-0035,2025-01-23,2025-01-27,2025-01-27,0.0,False,,DPD,delivered,True,False
SHP-003469,ORD-003469,SUP-004,WH-004,PRD-0062,2025-12-02,2025-12-14,2025-12-15,1.0,True,inventory_shortage,DPD,delivered,False,False
SHP-003470,ORD-003470,SUP-008,WH-004,PRD-0111,2025-07-31,2025-08-12,2025-08-12,0.0,False,,DB Schenker,delivered,False,False
SHP-003471,ORD-003471,SUP-009,WH-001,PRD-0165,2025-12-30,2026-01-07,2026-01-07,0.0,False,,DB Schenker,delivered,True,False
SHP-003472,ORD-003472,SUP-015,WH-007,PRD-0018,2025-04-05,2025-04-12,2025-04-12,0.0,False,,Kuehne+Nagel,delivered,True,False
SHP-003473,ORD-003473,SUP-013,WH-001,PRD-0024,2025-10-16,2025-10-20,2025-10-20,0.0,False,,Kuehne+Nagel,delivered,True,False
SHP-003474,ORD-003474,SUP-013,WH-001,PRD-0087,2025-01-27,2025-02-01,,,,,Kuehne+Nagel,in_transit,True,False
SHP-003475,ORD-003475,SUP-016,WH-002,PRD-0108,2025-02-20,2025-03-06,2025-03-07,1.0,True,,DHL Freight,delivered,False,False
SHP-003476,ORD-003476,SUP-008,WH-006,PRD-0030,2025-10-12,2025-10-23,2025-10-23,0.0,False,,DHL Freight,delivered,False,False
SHP-003477,ORD-003477,SUP-007,WH-003,PRD-0091,2025-04-19,2025-04-26,2025-05-01,5.0,True,carrier_delay,DPD,delivered,False,False
SHP-003478,ORD-003478,SUP-013,WH-008,PRD-0099,2025-08-10,2025-08-14,2025-08-14,0.0,False,,DHL Freight,delivered,False,False
SHP-003479,ORD-003479,SUP-023,WH-002,PRD-0179,2025-12-04,2025-12-18,2025-12-21,3.0,True,carrier_delay,DPD,delivered,True,True
SHP-003480,ORD-003480,SUP-014,WH-003,PRD-0049,2025-05-29,2025-06-04,2025-06-09,5.0,True,supplier_late_dispatch,DB Schenker,delivered,False,True
SHP-003481,ORD-003481,SUP-015,WH-003,PRD-0107,2025-07-18,2025-07-22,2025-07-23,1.0,True,,DPD,delivered,False,False
SHP-003482,ORD-003482,SUP-003,WH-007,PRD-0007,2025-11-12,2025-11-15,2025-11-14,-1.0,False,,Kuehne+Nagel,delivered,False,False
SHP-003483,ORD-003483,SUP-018,WH-002,PRD-0145,2025-11-30,2025-12-06,2025-12-06,0.0,False,,Kuehne+Nagel,delivered,True,True
SHP-003484,ORD-003484,SUP-023,WH-001,PRD-0153,2025-05-03,2025-05-12,2025-05-13,1.0,True,,DHL Freight,delivered,True,False
SHP-003485,ORD-003485,SUP-018,WH-002,PRD-0020,2025-09-20,2025-09-24,2025-10-01,7.0,True,warehouse_capacity_constraint,UPS,delivered,False,True
SHP-003486,ORD-003486,SUP-016,WH-002,PRD-0015,2025-02-28,2025-03-13,2025-03-13,0.0,False,,DPD,delivered,False,False
SHP-003487,ORD-003487,SUP-001,WH-003,PRD-0121,2025-12-23,2025-12-28,2026-01-02,5.0,True,inventory_shortage,DHL Freight,delivered,True,True
SHP-003488,ORD-003488,SUP-018,WH-006,PRD-0105,2025-07-05,2025-07-09,2025-07-23,14.0,True,carrier_delay,Kuehne+Nagel,delivered,False,False
SHP-003489,ORD-003489,SUP-002,WH-005,PRD-0028,2025-08-18,2025-08-29,,,,,UPS,in_transit,False,False
SHP-003490,ORD-003490,SUP-023,WH-006,PRD-0060,2025-09-13,2025-09-20,2025-09-21,1.0,True,,DB Schenker,delivered,False,False
SHP-003491,ORD-003491,SUP-008,WH-002,PRD-0023,2025-12-04,2025-12-15,2025-12-19,4.0,True,supplier_late_dispatch,DHL Freight,delivered,False,False
SHP-003492,ORD-003492,SUP-013,WH-005,PRD-0127,2025-09-01,2025-09-10,2025-09-10,0.0,False,,DHL Freight,delivered,True,False
SHP-003493,ORD-003493,SUP-001,WH-008,PRD-0013,2025-12-16,2025-12-26,2025-12-26,0.0,False,,Kuehne+Nagel,delivered,True,False
SHP-003494,ORD-003494,SUP-003,WH-006,PRD-0037,2025-08-28,2025-09-02,2025-09-02,0.0,False,,DB Schenker,delivered,False,True
SHP-003495,ORD-003495,SUP-015,WH-008,PRD-0141,2025-03-23,2025-03-29,2025-03-30,1.0,True,,DB Schenker,delivered,True,False
SHP-003496,ORD-003496,SUP-006,WH-001,PRD-0135,2025-03-31,2025-04-05,2025-04-06,1.0,True,,UPS,delivered,False,False
SHP-003497,ORD-003497,SUP-020,WH-004,PRD-0155,2025-03-18,2025-03-23,2025-03-25,2.0,True,supplier_late_dispatch,UPS,delivered,False,False
SHP-003498,ORD-003498,SUP-022,WH-007,PRD-0089,2025-01-09,2025-01-16,2025-01-17,1.0,True,,DHL Freight,delivered,False,False
SHP-003499,ORD-003499,SUP-011,WH-007,PRD-0109,2025-09-10,2025-09-17,2025-09-23,6.0,True,warehouse_capacity_constraint,DPD,delivered,False,False
SHP-003500,ORD-003500,SUP-008,WH-006,PRD-0006,2025-12-12,2025-12-25,2025-12-23,-2.0,False,,DPD,delivered,False,False
SHP-003501,ORD-003501,SUP-002,WH-001,PRD-0014,2025-05-25,2025-06-03,2025-06-04,1.0,True,,UPS,delivered,False,True
SHP-003502,ORD-003502,SUP-011,WH-007,PRD-0109,2025-08-16,2025-08-27,2025-08-25,-2.0,False,,UPS,delivered,True,False
SHP-003503,ORD-003503,SUP-016,WH-006,PRD-0096,2025-12-31,2026-01-16,2026-01-16,0.0,False,,UPS,delivered,False,False
SHP-003504,ORD-003504,SUP-011,WH-003,PRD-0082,2025-07-28,2025-08-06,2025-08-06,0.0,False,,DHL Freight,delivered,False,True
SHP-003505,ORD-003505,SUP-015,WH-007,PRD-0018,2025-08-26,2025-09-01,2025-09-02,1.0,True,,DHL Freight,delivered,False,False
SHP-003506,ORD-003506,SUP-022,WH-005,PRD-0010,2025-11-25,2025-12-04,2025-12-04,0.0,False,,UPS,delivered,False,False
SHP-003507,ORD-003507,SUP-020,WH-007,PRD-0128,2025-01-02,2025-01-08,2025-01-18,10.0,True,weather_disruption,DPD,delivered,False,False
SHP-003508,ORD-003508,SUP-013,WH-004,PRD-0024,2025-10-08,2025-10-14,2025-10-12,-2.0,False,,UPS,delivered,False,False
SHP-003509,ORD-003509,SUP-016,WH-001,PRD-0093,2025-02-10,2025-02-24,,,,,DHL Freight,in_transit,False,False
SHP-003510,ORD-003510,SUP-019,WH-003,PRD-0084,2025-02-04,2025-02-14,2025-02-14,0.0,False,,DB Schenker,delivered,True,False
SHP-003511,ORD-003511,SUP-016,WH-003,PRD-0167,2025-11-05,2025-11-19,2025-11-19,0.0,False,,DHL Freight,delivered,False,False
SHP-003512,ORD-003512,SUP-015,WH-005,PRD-0141,2025-07-10,2025-07-16,2025-07-17,1.0,True,inventory_shortage,DB Schenker,delivered,True,False
SHP-003513,ORD-003513,SUP-008,WH-005,PRD-0006,2025-06-15,2025-06-24,2025-06-25,1.0,True,,DHL Freight,delivered,False,False
SHP-003514,ORD-003514,SUP-022,WH-002,PRD-0067,2025-04-16,2025-04-25,2025-04-26,1.0,True,,DPD,delivered,False,False
SHP-003515,ORD-003515,SUP-024,WH-004,PRD-0026,2025-02-26,2025-03-11,2025-03-11,0.0,False,,DHL Freight,delivered,False,False
SHP-003516,ORD-003516,SUP-009,WH-006,PRD-0055,2025-11-23,2025-11-27,,,,,UPS,in_transit,False,True
SHP-003517,ORD-003517,SUP-011,WH-004,PRD-0146,2025-04-26,2025-04-30,2025-04-30,0.0,False,,DHL Freight,delivered,True,False
SHP-003518,ORD-003518,SUP-009,WH-001,PRD-0042,2025-09-22,2025-09-30,2025-09-30,0.0,False,,DB Schenker,delivered,True,False
SHP-003519,ORD-003519,SUP-008,WH-004,PRD-0139,2025-10-18,2025-10-27,2025-10-27,0.0,False,,UPS,delivered,False,False
SHP-003520,ORD-003520,SUP-002,WH-003,PRD-0014,2025-05-26,2025-06-05,2025-06-05,0.0,False,,UPS,delivered,False,False
SHP-003521,ORD-003521,SUP-005,WH-001,PRD-0070,2025-12-22,2026-01-01,2026-01-02,1.0,True,carrier_delay,UPS,delivered,True,True
SHP-003522,ORD-003522,SUP-015,WH-001,PRD-0150,2025-02-18,2025-02-25,2025-02-25,0.0,False,,UPS,delivered,True,False
SHP-003523,ORD-003523,SUP-020,WH-006,PRD-0101,2025-09-20,2025-09-24,2025-09-24,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-003524,ORD-003524,SUP-004,WH-007,PRD-0062,2025-04-08,2025-04-19,2025-04-26,7.0,True,warehouse_capacity_constraint,Kuehne+Nagel,delivered,False,False
SHP-003525,ORD-003525,SUP-009,WH-007,PRD-0079,2025-07-19,2025-07-26,2025-07-27,1.0,True,,DPD,delivered,False,False
SHP-003526,ORD-003526,SUP-008,WH-002,PRD-0030,2025-04-03,2025-04-12,2025-04-12,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-003527,ORD-003527,SUP-004,WH-003,PRD-0045,2025-10-31,2025-11-10,2025-11-16,6.0,True,warehouse_capacity_constraint,DHL Freight,delivered,True,True
SHP-003528,ORD-003528,SUP-017,WH-002,PRD-0137,2025-09-11,2025-09-25,2025-09-25,0.0,False,,DHL Freight,delivered,False,False
SHP-003529,ORD-003529,SUP-018,WH-008,PRD-0130,2025-01-27,2025-02-01,2025-02-01,0.0,False,,DHL Freight,delivered,False,False
SHP-003530,ORD-003530,SUP-011,WH-008,PRD-0146,2025-01-29,2025-02-04,2025-02-03,-1.0,False,,DHL Freight,delivered,True,False
SHP-003531,ORD-003531,SUP-001,WH-003,PRD-0121,2025-12-20,2025-12-26,2026-01-09,14.0,True,warehouse_capacity_constraint,DHL Freight,delivered,False,False
SHP-003532,ORD-003532,SUP-019,WH-001,PRD-0174,2025-03-06,2025-03-11,2025-03-10,-1.0,False,,DPD,delivered,True,False
SHP-003533,ORD-003533,SUP-011,WH-005,PRD-0122,2025-08-04,2025-08-12,2025-08-10,-2.0,False,,DPD,delivered,False,True
SHP-003534,ORD-003534,SUP-002,WH-007,PRD-0043,2025-01-25,2025-02-06,2025-02-06,0.0,False,,DPD,delivered,False,False
SHP-003535,ORD-003535,SUP-015,WH-006,PRD-0021,2025-09-28,2025-10-03,2025-10-03,0.0,False,,Kuehne+Nagel,delivered,True,False
SHP-003536,ORD-003536,SUP-015,WH-002,PRD-0115,2025-09-28,2025-10-05,2025-10-04,-1.0,False,,Kuehne+Nagel,delivered,True,False
SHP-003537,ORD-003537,SUP-004,WH-008,PRD-0178,2025-12-12,2025-12-27,2025-12-26,-1.0,False,,DB Schenker,delivered,True,False
SHP-003538,ORD-003538,SUP-002,WH-006,PRD-0028,2025-07-03,2025-07-13,2025-07-13,0.0,False,,DHL Freight,delivered,True,False
SHP-003539,ORD-003539,SUP-001,WH-006,PRD-0065,2025-10-05,2025-10-13,2025-10-15,2.0,True,inventory_shortage,UPS,delivered,False,True
SHP-003540,ORD-003540,SUP-007,WH-008,PRD-0118,2025-09-16,2025-09-21,2025-10-01,10.0,True,inventory_shortage,DPD,delivered,True,True
SHP-003541,ORD-003541,SUP-018,WH-001,PRD-0105,2025-12-21,2025-12-29,2025-12-29,0.0,False,,UPS,delivered,False,False
SHP-003542,ORD-003542,SUP-008,WH-001,PRD-0133,2025-10-18,2025-10-28,,,,,DHL Freight,in_transit,True,False
SHP-003543,ORD-003543,SUP-002,WH-004,PRD-0028,2025-05-27,2025-06-08,,,,,Kuehne+Nagel,in_transit,True,False
SHP-003544,ORD-003544,SUP-001,WH-006,PRD-0065,2025-04-02,2025-04-10,2025-04-10,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-003545,ORD-003545,SUP-012,WH-006,PRD-0148,2025-04-05,2025-04-19,2025-04-18,-1.0,False,,DB Schenker,delivered,False,False
SHP-003546,ORD-003546,SUP-008,WH-004,PRD-0073,2025-12-15,2025-12-22,2025-12-21,-1.0,False,,DHL Freight,delivered,True,False
SHP-003547,ORD-003547,SUP-018,WH-007,PRD-0147,2025-11-08,2025-11-18,2025-11-19,1.0,True,,DB Schenker,delivered,False,False
SHP-003548,ORD-003548,SUP-006,WH-008,PRD-0004,2025-03-13,2025-03-21,2025-03-24,3.0,True,supplier_late_dispatch,DB Schenker,delivered,False,False
SHP-003549,ORD-003549,SUP-009,WH-002,PRD-0165,2025-01-11,2025-01-20,2025-01-19,-1.0,False,,Kuehne+Nagel,delivered,False,False
SHP-003550,ORD-003550,SUP-015,WH-008,PRD-0011,2025-11-20,2025-11-23,2025-11-23,0.0,False,,UPS,delivered,False,True
SHP-003551,ORD-003551,SUP-019,WH-004,PRD-0032,2025-02-21,2025-03-02,2025-03-04,2.0,True,supplier_late_dispatch,Kuehne+Nagel,delivered,False,True
SHP-003552,ORD-003552,SUP-002,WH-002,PRD-0028,2025-09-18,2025-09-30,2025-10-01,1.0,True,,DB Schenker,delivered,True,False
SHP-003553,ORD-003553,SUP-011,WH-003,PRD-0063,2025-03-06,2025-03-11,2025-03-11,0.0,False,,DB Schenker,delivered,False,False
SHP-003554,ORD-003554,SUP-011,WH-001,PRD-0082,2025-04-01,2025-04-10,2025-04-08,-2.0,False,,DB Schenker,delivered,True,True
SHP-003555,ORD-003555,SUP-001,WH-003,PRD-0175,2025-02-19,2025-02-25,2025-02-26,1.0,True,,DHL Freight,delivered,True,False
SHP-003556,ORD-003556,SUP-022,WH-005,PRD-0168,2025-12-19,2025-12-31,2025-12-31,0.0,False,,DHL Freight,delivered,False,False
SHP-003557,ORD-003557,SUP-015,WH-005,PRD-0090,2025-01-28,2025-02-01,,,,,DHL Freight,in_transit,False,False
SHP-003558,ORD-003558,SUP-018,WH-005,PRD-0105,2025-12-10,2025-12-14,2025-12-13,-1.0,False,,Kuehne+Nagel,delivered,False,False
SHP-003559,ORD-003559,SUP-018,WH-004,PRD-0038,2025-11-09,2025-11-17,2025-11-17,0.0,False,,DPD,delivered,False,True
SHP-003560,ORD-003560,SUP-017,WH-002,PRD-0114,2025-11-14,2025-11-23,2025-11-27,4.0,True,supplier_late_dispatch,UPS,delivered,False,True
SHP-003561,ORD-003561,SUP-024,WH-001,PRD-0117,2025-06-28,2025-07-10,2025-07-10,0.0,False,,DHL Freight,delivered,False,False
SHP-003562,ORD-003562,SUP-024,WH-006,PRD-0026,2025-03-11,2025-03-19,2025-03-20,1.0,True,warehouse_capacity_constraint,UPS,delivered,False,False
SHP-003563,ORD-003563,SUP-004,WH-005,PRD-0017,2025-08-13,2025-08-25,2025-08-28,3.0,True,warehouse_capacity_constraint,DB Schenker,delivered,False,True
SHP-003564,ORD-003564,SUP-006,WH-005,PRD-0050,2025-04-17,2025-04-25,2025-04-24,-1.0,False,,UPS,delivered,False,False
SHP-003565,ORD-003565,SUP-020,WH-003,PRD-0088,2025-07-24,2025-07-31,2025-08-03,3.0,True,warehouse_capacity_constraint,UPS,delivered,False,False
SHP-003566,ORD-003566,SUP-001,WH-005,PRD-0121,2025-12-25,2026-01-01,2026-01-06,5.0,True,inventory_shortage,DHL Freight,delivered,False,False
SHP-003567,ORD-003567,SUP-004,WH-006,PRD-0152,2025-05-26,2025-06-04,2025-06-02,-2.0,False,,UPS,delivered,False,False
SHP-003568,ORD-003568,SUP-015,WH-005,PRD-0076,2025-03-10,2025-03-18,2025-03-18,0.0,False,,DPD,delivered,False,False
SHP-003569,ORD-003569,SUP-016,WH-007,PRD-0154,2025-04-26,2025-05-08,,,,,Kuehne+Nagel,in_transit,False,False
SHP-003570,ORD-003570,SUP-015,WH-007,PRD-0018,2025-03-30,2025-04-04,2025-04-03,-1.0,False,,DPD,delivered,False,False
SHP-003571,ORD-003571,SUP-020,WH-004,PRD-0041,2025-07-13,2025-07-21,2025-07-20,-1.0,False,,DB Schenker,delivered,False,False
SHP-003572,ORD-003572,SUP-011,WH-001,PRD-0082,2025-02-12,2025-02-19,2025-02-20,1.0,True,,DPD,delivered,True,False
SHP-003573,ORD-003573,SUP-017,WH-004,PRD-0114,2025-11-14,2025-11-26,2025-11-24,-2.0,False,,DPD,delivered,False,False
SHP-003574,ORD-003574,SUP-012,WH-007,PRD-0176,2025-07-28,2025-08-09,2025-08-07,-2.0,False,,DPD,delivered,False,False
SHP-003575,ORD-003575,SUP-018,WH-007,PRD-0147,2025-11-04,2025-11-14,2025-11-13,-1.0,False,,UPS,delivered,False,False
SHP-003576,ORD-003576,SUP-008,WH-002,PRD-0081,2025-06-29,2025-07-08,2025-07-11,3.0,True,supplier_late_dispatch,DHL Freight,delivered,False,False
SHP-003577,ORD-003577,SUP-008,WH-001,PRD-0030,2025-12-18,2025-12-27,,,,,UPS,in_transit,False,True
SHP-003578,ORD-003578,SUP-008,WH-001,PRD-0139,2025-11-21,2025-11-29,2025-11-29,0.0,False,,DPD,delivered,False,False
SHP-003579,ORD-003579,SUP-009,WH-007,PRD-0079,2025-01-15,2025-01-22,2025-01-21,-1.0,False,,DPD,delivered,False,False
