order_id,customer_region,product_id,supplier_id,warehouse_id,order_date,order_quantity,order_value_eur,priority,order_status
ORD-002947,DE-North,PRD-0122,SUP-011,WH-004,2025-10-01,208,45188.0,standard,fulfilled
ORD-002948,DE-North,PRD-0077,SUP-018,WH-002,2025-07-18,204,76367.4,standard,fulfilled
ORD-002949,DE-West,PRD-0081,SUP-008,WH-007,2025-06-05,307,20040.96,expedited,fulfilled
ORD-002950,DE-West,PRD-0162,SUP-005,WH-007,2025-10-24,877,380872.33,standard,fulfilled
ORD-002951,DE-North,PRD-0171,SUP-010,WH-003,2025-03-30,150,53847.0,expedited,fulfilled
ORD-002952,DE-North,PRD-0137,SUP-017,WH-001,2025-12-06,292,123924.8,expedited,fulfilled
ORD-002953,DE-East,PRD-0133,SUP-008,WH-006,2025-04-30,295,10407.6,expedited,fulfilled
ORD-002954,DE-North,PRD-0054,SUP-008,WH-005,2025-01-25,330,46124.1,expedited,fulfilled
ORD-002955,DE-West,PRD-0171,SUP-010,WH-002,2025-03-03,77,27641.46,standard,fulfilled
ORD-002956,DE-North,PRD-0028,SUP-002,WH-008,2025-11-17,277,93479.19,standard,fulfilled
ORD-002957,DE-Central,PRD-0016,SUP-019,WH-003,2025-03-02,300,97944.0,standard,fulfilled
ORD-002958,DE-East,PRD-0091,SUP-007,WH-002,2025-10-25,130,22460.1,expedited,fulfilled
ORD-002959,DE-East,PRD-0080,SUP-011,WH-007,2025-10-15,30,3246.0,standard,fulfilled
ORD-002960,DE-South,PRD-0027,SUP-010,WH-005,2025-12-19,114,8278.68,standard,fulfilled
ORD-002961,DE-Central,PRD-0109,SUP-011,WH-002,2025-10-18,825,296777.25,standard,fulfilled
ORD-002962,DE-West,PRD-0116,SUP-011,WH-001,2025-11-21,821,267276.55,standard,fulfilled
ORD-002963,DE-South,PRD-0112,SUP-001,WH-008,2025-11-17,30,6108.3,expedited,fulfilled
ORD-002964,DE-Central,PRD-0058,SUP-014,WH-004,2025-12-07,232,12040.8,standard,fulfilled
ORD-002965,DE-Central,PRD-0104,SUP-014,WH-001,2025-07-04,245,78230.95,critical,fulfilled
ORD-002966,DE-East,PRD-0135,SUP-006,WH-001,2025-10-29,187,6616.06,standard,fulfilled
ORD-002967,DE-South,PRD-0154,SUP-016,WH-002,2025-12-22,421,79577.42,expedited,fulfilled
ORD-002968,DE-South,PRD-0160,SUP-014,WH-002,2025-08-21,1168,125898.72,critical,fulfilled
ORD-002969,DE-East,PRD-0136,SUP-015,WH-006,2025-10-27,141,28140.78,standard,open
ORD-002970,DE-East,PRD-0117,SUP-024,WH-003,2025-05-17,330,29376.6,standard,fulfilled
ORD-002971,DE-Central,PRD-0016,SUP-019,WH-002,2025-01-04,190,62031.2,standard,fulfilled
ORD-002972,DE-East,PRD-0045,SUP-004,WH-002,2025-05-05,294,74658.36,standard,fulfilled
ORD-002973,DE-West,PRD-0024,SUP-013,WH-008,2025-12-28,55,12013.65,standard,open
ORD-002974,DE-Central,PRD-0020,SUP-018,WH-007,2025-02-14,110,9794.4,standard,fulfilled
ORD-002975,DE-East,PRD-0005,SUP-016,WH-001,2025-05-15,111,30073.23,expedited,fulfilled
ORD-002976,DE-West,PRD-0167,SUP-016,WH-007,2025-11-11,330,93512.1,expedited,fulfilled
ORD-002977,DE-East,PRD-0071,SUP-020,WH-007,2025-06-11,11,4871.13,standard,fulfilled
ORD-002978,DE-Central,PRD-0040,SUP-004,WH-005,2025-11-23,98,11914.84,standard,fulfilled
ORD-002979,DE-East,PRD-0110,SUP-017,WH-005,2025-12-31,332,83551.12,standard,fulfilled
ORD-002980,DE-Central,PRD-0146,SUP-011,WH-003,2025-12-04,210,30225.3,standard,fulfilled
ORD-002981,DE-West,PRD-0147,SUP-018,WH-002,2025-04-19,23,6834.45,standard,fulfilled
ORD-002982,DE-West,PRD-0127,SUP-013,WH-002,2025-10-21,271,94809.35,standard,fulfilled
ORD-002983,DE-West,PRD-0054,SUP-008,WH-006,2025-04-16,201,28093.77,standard,fulfilled
ORD-002984,DE-Central,PRD-0178,SUP-004,WH-001,2025-10-22,595,228783.45,expedited,fulfilled
ORD-002985,DE-East,PRD-0138,SUP-002,WH-003,2025-05-29,290,11431.8,standard,fulfilled
ORD-002986,DE-South,PRD-0060,SUP-023,WH-003,2025-03-25,81,9495.63,critical,open
ORD-002987,DE-North,PRD-0021,SUP-015,WH-003,2025-06-24,651,55614.93,standard,fulfilled
ORD-002988,DE-West,PRD-0120,SUP-018,WH-005,2025-12-23,227,99544.04,standard,fulfilled
ORD-002989,DE-Central,PRD-0056,SUP-013,WH-003,2025-10-24,75,21744.0,standard,fulfilled
ORD-002990,DE-East,PRD-0002,SUP-001,WH-008,2025-09-05,145,10747.4,standard,fulfilled
ORD-002991,DE-West,PRD-0001,SUP-011,WH-002,2025-12-28,49,16987.32,standard,open
ORD-002992,DE-West,PRD-0073,SUP-008,WH-005,2025-10-27,929,208318.96,standard,open
ORD-002993,DE-South,PRD-0035,SUP-003,WH-001,2025-09-18,252,36456.84,standard,fulfilled
ORD-002994,DE-East,PRD-0161,SUP-013,WH-002,2025-10-31,83,26425.54,standard,fulfilled
ORD-002995,DE-Central,PRD-0149,SUP-007,WH-001,2025-03-27,21,7199.64,standard,fulfilled
ORD-002996,DE-East,PRD-0157,SUP-010,WH-005,2025-04-19,424,156829.12,standard,fulfilled
ORD-002997,DE-Central,PRD-0060,SUP-023,WH-008,2025-10-01,64,7502.72,expedited,fulfilled
ORD-002998,DE-North,PRD-0042,SUP-009,WH-001,2025-10-05,783,179440.11,standard,fulfilled
ORD-002999,DE-East,PRD-0148,SUP-012,WH-005,2025-02-26,236,20593.36,standard,fulfilled
ORD-003000,DE-South,PRD-0033,SUP-023,WH-006,2025-11-11,349,33050.3,expedited,fulfilled
ORD-003001,DE-Central,PRD-0179,SUP-023,WH-003,2025-12-19,348,90532.2,standard,fulfilled
ORD-003002,DE-North,PRD-0153,SUP-023,WH-006,2025-09-06,153,34581.06,standard,fulfilled
ORD-003003,DE-East,PRD-0049,SUP-014,WH-004,2025-08-29,73,25682.86,standard,fulfilled
ORD-003004,DE-Central,PRD-0029,SUP-017,WH-005,2025-12-08,258,7456.2,standard,fulfilled
ORD-003005,DE-West,PRD-0066,SUP-019,WH-002,2025-11-16,207,40458.15,standard,fulfilled
ORD-003006,DE-Central,PRD-0058,SUP-014,WH-002,2025-05-16,10,519.0,standard,fulfilled
ORD-003007,DE-Central,PRD-0071,SUP-020,WH-005,2025-05-01,93,41183.19,expedited,fulfilled
ORD-003008,DE-South,PRD-0125,SUP-019,WH-006,2025-06-16,120,8414.4,standard,fulfilled
ORD-003009,DE-Central,PRD-0155,SUP-020,WH-005,2025-04-15,165,28837.05,standard,fulfilled
ORD-003010,DE-North,PRD-0157,SUP-010,WH-002,2025-11-05,130,48084.4,standard,fulfilled
ORD-003011,DE-East,PRD-0115,SUP-015,WH-006,2025-01-02,439,70494.62,standard,fulfilled
ORD-003012,DE-West,PRD-0148,SUP-012,WH-002,2025-07-09,176,15357.76,standard,fulfilled
ORD-003013,DE-East,PRD-0051,SUP-011,WH-004,2025-06-20,149,49524.62,critical,fulfilled
ORD-003014,DE-East,PRD-0121,SUP-001,WH-007,2025-12-27,538,26528.78,standard,fulfilled
ORD-003015,DE-East,PRD-0064,SUP-022,WH-003,2025-06-17,281,25053.96,standard,fulfilled
ORD-003016,DE-South,PRD-0026,SUP-024,WH-006,2025-05-17,144,27701.28,standard,fulfilled
ORD-003017,DE-North,PRD-0114,SUP-017,WH-007,2025-04-05,172,36947.32,expedited,fulfilled
ORD-003018,DE-West,PRD-0066,SUP-019,WH-001,2025-12-04,24,4690.8,standard,fulfilled
ORD-003019,DE-East,PRD-0108,SUP-016,WH-006,2025-11-11,417,64092.9,critical,fulfilled
ORD-003020,DE-Central,PRD-0092,SUP-013,WH-003,2025-04-04,133,45670.87,standard,fulfilled
ORD-003021,DE-North,PRD-0034,SUP-022,WH-005,2025-08-31,528,95156.16,standard,fulfilled
ORD-003022,DE-Central,PRD-0118,SUP-007,WH-002,2025-11-07,203,89583.9,standard,fulfilled
ORD-003023,DE-Central,PRD-0033,SUP-023,WH-007,2025-02-20,345,32671.5,expedited,fulfilled
ORD-003024,DE-East,PRD-0052,SUP-023,WH-003,2025-11-26,39,4782.57,standard,fulfilled
ORD-003025,DE-Central,PRD-0005,SUP-016,WH-008,2025-07-10,77,20861.61,expedited,fulfilled
ORD-003026,DE-West,PRD-0050,SUP-006,WH-002,2025-09-18,534,208019.7,standard,fulfilled
ORD-003027,DE-West,PRD-0097,SUP-012,WH-007,2025-03-24,1180,372655.8,standard,fulfilled
ORD-003028,DE-East,PRD-0068,SUP-024,WH-002,2025-07-08,73,26126.7,standard,fulfilled
ORD-003029,DE-West,PRD-0078,SUP-008,WH-005,2025-12-24,332,39584.36,standard,fulfilled
ORD-003030,DE-Central,PRD-0116,SUP-011,WH-002,2025-03-11,674,219420.7,critical,fulfilled
ORD-003031,DE-South,PRD-0002,SUP-001,WH-001,2025-03-08,101,7486.12,standard,fulfilled
ORD-003032,DE-North,PRD-0154,SUP-016,WH-008,2025-11-17,489,92430.78,standard,fulfilled
ORD-003033,DE-North,PRD-0108,SUP-016,WH-008,2025-03-06,385,59174.5,standard,fulfilled
ORD-003034,DE-Central,PRD-0157,SUP-010,WH-002,2025-01-24,194,71756.72,expedited,fulfilled
ORD-003035,DE-Central,PRD-0121,SUP-001,WH-003,2025-12-28,521,25690.51,expedited,fulfilled
ORD-003036,DE-North,PRD-0105,SUP-018,WH-007,2025-07-24,129,35926.5,standard,fulfilled
ORD-003037,DE-North,PRD-0088,SUP-020,WH-004,2025-10-25,184,76190.72,critical,fulfilled
ORD-003038,DE-Central,PRD-0042,SUP-009,WH-004,2025-11-26,605,138647.85,standard,fulfilled
ORD-003039,DE-Central,PRD-0159,SUP-011,WH-005,2025-04-01,198,40948.38,standard,fulfilled
ORD-003040,DE-Central,PRD-0060,SUP-023,WH-003,2025-03-09,317,37161.91,standard,fulfilled
ORD-003041,DE-Central,PRD-0114,SUP-017,WH-003,2025-08-28,460,98812.6,standard,fulfilled
ORD-003042,DE-Central,PRD-0103,SUP-014,WH-007,2025-03-24,265,2424.75,standard,fulfilled
ORD-003043,DE-Central,PRD-0041,SUP-020,WH-002,2025-06-14,140,17514.0,standard,fulfilled
ORD-003044,DE-Central,PRD-0025,SUP-013,WH-002,2025-11-21,196,874.16,standard,fulfilled
ORD-003045,DE-South,PRD-0069,SUP-008,WH-006,2025-06-29,147,6644.4,standard,fulfilled
ORD-003046,DE-Central,PRD-0067,SUP-022,WH-006,2025-06-16,11,2208.36,standard,fulfilled
ORD-003047,DE-Central,PRD-0026,SUP-024,WH-004,2025-02-10,37,7117.69,critical,fulfilled
ORD-003048,DE-North,PRD-0039,SUP-018,WH-001,2025-10-31,216,65167.2,expedited,fulfilled
ORD-003049,DE-North,PRD-0170,SUP-010,WH-008,2025-09-07,80,6222.4,standard,fulfilled
ORD-003050,DE-West,PRD-0056,SUP-013,WH-006,2025-01-27,183,53055.36,standard,fulfilled
ORD-003051,DE-West,PRD-0075,SUP-008,WH-001,2025-04-04,337,8735.04,expedited,fulfilled
ORD-003052,DE-Central,PRD-0059,SUP-017,WH-003,2025-11-29,292,80057.64,expedited,fulfilled
ORD-003053,DE-Central,PRD-0014,SUP-002,WH-008,2025-03-23,148,4971.32,standard,fulfilled
ORD-003054,DE-East,PRD-0130,SUP-018,WH-001,2025-02-20,92,10175.2,critical,fulfilled
ORD-003055,DE-Central,PRD-0025,SUP-013,WH-007,2025-03-24,583,2600.18,standard,fulfilled
ORD-003056,DE-Central,PRD-0114,SUP-017,WH-004,2025-09-18,71,15251.51,expedited,fulfilled
ORD-003057,DE-West,PRD-0073,SUP-008,WH-001,2025-06-07,679,152258.96,standard,fulfilled
ORD-003058,DE-North,PRD-0179,SUP-023,WH-007,2025-11-09,92,23933.8,standard,fulfilled
ORD-003059,DE-East,PRD-0135,SUP-006,WH-005,2025-12-12,254,8986.52,expedited,open
ORD-003060,DE-West,PRD-0027,SUP-010,WH-006,2025-10-23,475,34494.5,standard,fulfilled
ORD-003061,DE-West,PRD-0087,SUP-013,WH-004,2025-08-16,218,65868.7,expedited,fulfilled
ORD-003062,DE-East,PRD-0018,SUP-015,WH-002,2025-09-23,200,38526.0,critical,fulfilled
ORD-003063,DE-West,PRD-0105,SUP-018,WH-004,2025-04-15,64,17824.0,standard,fulfilled
ORD-003064,DE-West,PRD-0020,SUP-018,WH-001,2025-02-13,38,3383.52,standard,fulfilled
ORD-003065,DE-South,PRD-0112,SUP-001,WH-002,2025-10-29,150,30541.5,expedited,fulfilled
ORD-003066,DE-West,PRD-0003,SUP-004,WH-001,2025-09-13,102,23478.36,standard,fulfilled
ORD-003067,DE-South,PRD-0174,SUP-019,WH-008,2025-12-05,227,51236.17,standard,fulfilled
ORD-003068,DE-South,PRD-0166,SUP-011,WH-008,2025-05-04,174,51095.1,expedited,fulfilled
ORD-003069,DE-South,PRD-0132,SUP-010,WH-006,2025-11-01,80,1445.6,standard,fulfilled
ORD-003070,DE-East,PRD-0071,SUP-020,WH-005,2025-05-16,88,38969.04,standard,fulfilled
ORD-003071,DE-East,PRD-0034,SUP-022,WH-004,2025-12-16,73,13156.06,critical,fulfilled
ORD-003072,DE-West,PRD-0109,SUP-011,WH-006,2025-11-20,59,21224.07,standard,fulfilled
ORD-003073,DE-Central,PRD-0039,SUP-018,WH-004,2025-03-27,125,37712.5,standard,fulfilled
ORD-003074,DE-East,PRD-0140,SUP-022,WH-005,2025-03-26,118,53077.58,standard,fulfilled
ORD-003075,DE-West,PRD-0131,SUP-023,WH-002,2025-02-26,514,95552.6,standard,fulfilled
ORD-003076,DE-East,PRD-0115,SUP-015,WH-003,2025-12-15,272,43677.76,expedited,fulfilled
ORD-003077,DE-Central,PRD-0094,SUP-012,WH-001,2025-09-26,244,109790.24,expedited,fulfilled
ORD-003078,DE-East,PRD-0164,SUP-014,WH-008,2025-09-07,232,75648.24,expedited,fulfilled
ORD-003079,DE-Central,PRD-0120,SUP-018,WH-004,2025-04-26,123,53937.96,standard,fulfilled
ORD-003080,DE-Central,PRD-0084,SUP-019,WH-007,2025-11-01,367,141673.01,expedited,fulfilled
ORD-003081,DE-North,PRD-0174,SUP-019,WH-001,2025-07-25,296,66810.16,standard,fulfilled
ORD-003082,DE-East,PRD-0115,SUP-015,WH-003,2025-01-28,455,73063.9,expedited,fulfilled
ORD-003083,DE-Central,PRD-0123,SUP-016,WH-004,2025-07-08,112,47452.16,standard,fulfilled
ORD-003084,DE-North,PRD-0032,SUP-019,WH-007,2025-12-31,65,19306.3,standard,fulfilled
ORD-003085,DE-Central,PRD-0055,SUP-009,WH-004,2025-06-04,141,25580.22,standard,fulfilled
ORD-003086,DE-West,PRD-0059,SUP-017,WH-001,2025-05-18,137,37561.29,standard,fulfilled
ORD-003087,DE-North,PRD-0139,SUP-008,WH-008,2025-12-26,299,4499.95,standard,fulfilled
ORD-003088,DE-East,PRD-0061,SUP-003,WH-007,2025-08-03,75,12459.0,critical,fulfilled
ORD-003089,DE-North,PRD-0066,SUP-019,WH-007,2025-09-03,342,66843.9,standard,fulfilled
ORD-003090,DE-North,PRD-0090,SUP-015,WH-002,2025-01-22,72,4614.48,standard,fulfilled
ORD-003091,DE-South,PRD-0127,SUP-013,WH-003,2025-01-09,348,121747.8,expedited,fulfilled
ORD-003092,DE-East,PRD-0062,SUP-004,WH-002,2025-04-24,207,62037.9,standard,fulfilled
ORD-003093,DE-North,PRD-0113,SUP-008,WH-008,2025-07-28,106,19511.42,standard,fulfilled
ORD-003094,DE-South,PRD-0060,SUP-023,WH-005,2025-12-20,233,27314.59,expedited,fulfilled
ORD-003095,DE-South,PRD-0123,SUP-016,WH-004,2025-06-16,157,66517.76,standard,fulfilled
ORD-003096,DE-Central,PRD-0041,SUP-020,WH-007,2025-05-09,296,37029.6,standard,fulfilled
ORD-003097,DE-East,PRD-0160,SUP-014,WH-003,2025-03-24,578,62302.62,standard,open
ORD-003098,DE-West,PRD-0133,SUP-008,WH-008,2025-12-30,99,3492.72,standard,fulfilled
ORD-003099,DE-South,PRD-0101,SUP-020,WH-007,2025-10-23,37,14176.92,expedited,open
ORD-003100,DE-South,PRD-0022,SUP-018,WH-003,2025-10-06,131,47720.68,standard,fulfilled
ORD-003101,DE-West,PRD-0081,SUP-008,WH-002,2025-02-08,482,31464.96,standard,fulfilled
ORD-003102,DE-South,PRD-0130,SUP-018,WH-005,2025-05-29,51,5640.6,expedited,fulfilled
ORD-003103,DE-Central,PRD-0015,SUP-016,WH-001,2025-05-16,16,2045.44,standard,fulfilled
ORD-003104,DE-East,PRD-0111,SUP-008,WH-008,2025-09-20,108,27150.12,critical,fulfilled
ORD-003105,DE-North,PRD-0055,SUP-009,WH-008,2025-12-16,71,12880.82,standard,fulfilled
ORD-003106,DE-West,PRD-0018,SUP-015,WH-003,2025-08-07,272,52395.36,standard,fulfilled
ORD-003107,DE-West,PRD-0014,SUP-002,WH-002,2025-10-08,160,5374.4,standard,fulfilled
ORD-003108,DE-West,PRD-0045,SUP-004,WH-006,2025-11-12,70,17775.8,standard,fulfilled
ORD-003109,DE-North,PRD-0175,SUP-001,WH-001,2025-10-07,138,16215.0,expedited,fulfilled
ORD-003110,DE-East,PRD-0021,SUP-015,WH-007,2025-07-25,878,75007.54,expedited,open
ORD-003111,DE-East,PRD-0159,SUP-011,WH-002,2025-09-30,214,44257.34,standard,fulfilled
ORD-003112,DE-East,PRD-0171,SUP-010,WH-006,2025-09-25,81,29077.38,standard,fulfilled
ORD-003113,DE-North,PRD-0035,SUP-003,WH-004,2025-01-24,139,20109.13,standard,fulfilled
ORD-003114,DE-West,PRD-0156,SUP-014,WH-004,2025-05-15,461,58473.24,expedited,fulfilled
ORD-003115,DE-East,PRD-0138,SUP-002,WH-008,2025-10-30,254,10012.68,critical,fulfilled
ORD-003116,DE-East,PRD-0027,SUP-010,WH-008,2025-12-28,425,30863.5,standard,fulfilled
ORD-003117,DE-South,PRD-0102,SUP-014,WH-001,2025-10-10,362,57387.86,standard,fulfilled
ORD-003118,DE-West,PRD-0079,SUP-009,WH-002,2025-11-25,206,58368.04,standard,fulfilled
ORD-003119,DE-North,PRD-0151,SUP-010,WH-003,2025-01-14,88,28196.96,standard,fulfilled
ORD-003120,DE-South,PRD-0163,SUP-015,WH-005,2025-10-16,461,180629.02,standard,fulfilled
ORD-003121,DE-South,PRD-0068,SUP-024,WH-004,2025-11-30,455,162844.5,standard,fulfilled
ORD-003122,DE-South,PRD-0110,SUP-017,WH-007,2025-06-14,275,69206.5,standard,fulfilled
ORD-003123,DE-East,PRD-0103,SUP-014,WH-007,2025-05-12,339,3101.85,expedited,open
ORD-003124,DE-Central,PRD-0038,SUP-018,WH-005,2025-03-24,53,3918.29,standard,fulfilled
ORD-003125,DE-North,PRD-0019,SUP-024,WH-008,2025-03-01,78,2383.68,standard,fulfilled
ORD-003126,DE-South,PRD-0119,SUP-018,WH-005,2025-10-04,1195,11734.9,expedited,fulfilled
ORD-003127,DE-East,PRD-0053,SUP-008,WH-004,2025-12-16,316,122247.76,standard,fulfilled
ORD-003128,DE-East,PRD-0077,SUP-018,WH-002,2025-07-14,395,147868.25,expedited,fulfilled
ORD-003129,DE-West,PRD-0114,SUP-017,WH-007,2025-01-17,289,62080.09,standard,fulfilled
ORD-003130,DE-West,PRD-0037,SUP-003,WH-002,2025-12-03,300,126060.0,expedited,fulfilled
ORD-003131,DE-West,PRD-0002,SUP-001,WH-002,2025-10-21,149,11043.88,standard,fulfilled
ORD-003132,DE-East,PRD-0081,SUP-008,WH-003,2025-02-06,39,2545.92,standard,fulfilled
ORD-003133,DE-Central,PRD-0034,SUP-022,WH-002,2025-01-04,884,159314.48,standard,fulfilled
ORD-003134,DE-North,PRD-0077,SUP-018,WH-003,2025-12-27,436,163216.6,standard,fulfilled
ORD-003135,DE-West,PRD-0005,SUP-016,WH-006,2025-11-04,337,91303.41,standard,open
ORD-003136,DE-North,PRD-0062,SUP-004,WH-006,2025-06-20,196,58741.2,standard,fulfilled
ORD-003137,DE-West,PRD-0034,SUP-022,WH-008,2025-07-05,1168,210496.96,standard,fulfilled
ORD-003138,DE-East,PRD-0054,SUP-008,WH-005,2025-09-29,130,18170.1,expedited,open
ORD-003139,DE-West,PRD-0064,SUP-022,WH-001,2025-12-22,118,10520.88,standard,fulfilled
ORD-003140,DE-East,PRD-0010,SUP-022,WH-006,2025-10-28,544,98817.6,expedited,fulfilled
ORD-003141,DE-West,PRD-0075,SUP-008,WH-007,2025-07-11,363,9408.96,standard,fulfilled
ORD-003142,DE-South,PRD-0076,SUP-015,WH-005,2025-01-12,117,50039.73,standard,fulfilled
ORD-003143,DE-South,PRD-0109,SUP-011,WH-007,2025-07-01,1092,392825.16,expedited,fulfilled
ORD-003144,DE-South,PRD-0128,SUP-020,WH-008,2025-11-15,100,13985.0,standard,open
ORD-003145,DE-East,PRD-0087,SUP-013,WH-006,2025-04-15,249,75235.35,standard,fulfilled
ORD-003146,DE-North,PRD-0092,SUP-013,WH-003,2025-11-19,328,112631.92,standard,fulfilled
ORD-003147,DE-East,PRD-0131,SUP-023,WH-006,2025-12-13,688,127899.2,standard,fulfilled
ORD-003148,DE-Central,PRD-0006,SUP-008,WH-008,2025-06-10,212,23409.04,standard,fulfilled
ORD-003149,DE-North,PRD-0134,SUP-018,WH-007,2025-02-23,304,58769.28,standard,fulfilled
ORD-003150,DE-North,PRD-0130,SUP-018,WH-004,2025-11-25,108,11944.8,standard,fulfilled
ORD-003151,DE-Central,PRD-0124,SUP-019,WH-007,2025-11-09,73,16283.38,standard,fulfilled
ORD-003152,DE-East,PRD-0022,SUP-018,WH-001,2025-12-21,68,24771.04,standard,fulfilled
ORD-003153,DE-West,PRD-0036,SUP-007,WH-002,2025-04-03,28,1013.88,expedited,fulfilled
ORD-003154,DE-East,PRD-0053,SUP-008,WH-002,2025-08-15,50,19343.0,expedited,fulfilled
ORD-003155,DE-South,PRD-0167,SUP-016,WH-002,2025-10-17,283,80193.71,expedited,fulfilled
ORD-003156,DE-South,PRD-0028,SUP-002,WH-004,2025-02-18,169,57032.43,expedited,fulfilled
ORD-003157,DE-Central,PRD-0088,SUP-020,WH-005,2025-12-21,893,369773.44,standard,fulfilled
ORD-003158,DE-South,PRD-0105,SUP-018,WH-002,2025-04-08,469,130616.5,standard,fulfilled
ORD-003159,DE-South,PRD-0137,SUP-017,WH-005,2025-09-23,284,120529.6,standard,open
ORD-003160,DE-East,PRD-0014,SUP-002,WH-007,2025-03-06,119,3997.21,standard,fulfilled
ORD-003161,DE-Central,PRD-0077,SUP-018,WH-003,2025-10-13,232,86849.2,standard,fulfilled
ORD-003162,DE-Central,PRD-0085,SUP-014,WH-008,2025-06-22,142,48270.06,standard,fulfilled
ORD-003163,DE-South,PRD-0042,SUP-009,WH-006,2025-04-24,427,97855.59,critical,fulfilled
ORD-003164,DE-South,PRD-0066,SUP-019,WH-008,2025-02-26,254,49644.3,expedited,fulfilled
ORD-003165,DE-South,PRD-0022,SUP-018,WH-003,2025-01-24,83,30235.24,standard,open
ORD-003166,DE-East,PRD-0123,SUP-016,WH-004,2025-10-11,58,24573.44,standard,fulfilled
ORD-003167,DE-South,PRD-0072,SUP-021,WH-004,2025-09-17,82,15461.1,standard,fulfilled
ORD-003168,DE-Central,PRD-0081,SUP-008,WH-006,2025-11-02,274,17886.72,standard,fulfilled
ORD-003169,DE-East,PRD-0102,SUP-014,WH-007,2025-07-24,436,69119.08,standard,fulfilled
ORD-003170,DE-East,PRD-0156,SUP-014,WH-008,2025-08-22,779,98808.36,standard,fulfilled
ORD-003171,DE-North,PRD-0127,SUP-013,WH-007,2025-06-30,112,39183.2,expedited,fulfilled
ORD-003172,DE-West,PRD-0058,SUP-014,WH-006,2025-02-21,137,7110.3,standard,fulfilled
ORD-003173,DE-Central,PRD-0028,SUP-002,WH-006,2025-12-21,99,33409.53,standard,fulfilled
ORD-003174,DE-North,PRD-0105,SUP-018,WH-006,2025-12-10,62,17267.0,standard,fulfilled
ORD-003175,DE-East,PRD-0125,SUP-019,WH-007,2025-10-25,57,3996.84,standard,fulfilled
ORD-003176,DE-West,PRD-0164,SUP-014,WH-003,2025-11-10,125,40758.75,standard,fulfilled
ORD-003177,DE-East,PRD-0112,SUP-001,WH-008,2025-04-13,244,49680.84,standard,fulfilled
ORD-003178,DE-Central,PRD-0130,SUP-018,WH-008,2025-12-18,34,3760.4,standard,fulfilled
ORD-003179,DE-South,PRD-0150,SUP-015,WH-005,2025-12-24,344,143692.24,standard,fulfilled
ORD-003180,DE-South,PRD-0080,SUP-011,WH-001,2025-06-01,47,5085.4,expedited,fulfilled
ORD-003181,DE-Central,PRD-0144,SUP-023,WH-002,2025-06-26,75,11307.0,standard,fulfilled
ORD-003182,DE-Central,PRD-0103,SUP-014,WH-001,2025-07-03,355,3248.25,standard,fulfilled
ORD-003183,DE-North,PRD-0142,SUP-016,WH-007,2025-01-28,314,90096.02,expedited,open
ORD-003184,DE-North,PRD-0039,SUP-018,WH-003,2025-12-06,224,67580.8,standard,fulfilled
ORD-003185,DE-South,PRD-0165,SUP-009,WH-004,2025-09-13,852,181586.76,standard,fulfilled
ORD-003186,DE-North,PRD-0083,SUP-014,WH-008,2025-08-10,327,10235.1,standard,fulfilled
ORD-003187,DE-North,PRD-0106,SUP-008,WH-002,2025-05-17,322,47466.02,standard,fulfilled
ORD-003188,DE-South,PRD-0129,SUP-007,WH-006,2025-07-31,421,179598.6,standard,fulfilled
ORD-003189,DE-West,PRD-0059,SUP-017,WH-007,2025-10-20,74,20288.58,standard,fulfilled
ORD-003190,DE-North,PRD-0034,SUP-022,WH-004,2025-08-20,199,35863.78,standard,fulfilled
ORD-003191,DE-Central,PRD-0065,SUP-001,WH-007,2025-06-22,823,152098.63,standard,fulfilled
ORD-003192,DE-North,PRD-0159,SUP-011,WH-003,2025-04-01,39,8065.59,expedited,fulfilled
ORD-003193,DE-East,PRD-0115,SUP-015,WH-004,2025-02-17,122,19590.76,standard,fulfilled
ORD-003194,DE-West,PRD-0002,SUP-001,WH-002,2025-10-29,327,24237.24,standard,fulfilled
ORD-003195,DE-South,PRD-0083,SUP-014,WH-001,2025-11-05,51,1596.3,critical,fulfilled
ORD-003196,DE-South,PRD-0144,SUP-023,WH-004,2025-02-14,8,1206.08,standard,fulfilled
ORD-003197,DE-West,PRD-0077,SUP-018,WH-001,2025-05-26,231,86474.85,standard,fulfilled
ORD-003198,DE-Central,PRD-0029,SUP-017,WH-002,2025-11-09,358,10346.2,expedited,fulfilled
ORD-003199,DE-East,PRD-0149,SUP-007,WH-004,2025-11-26,31,10628.04,standard,fulfilled
ORD-003200,DE-Central,PRD-0038,SUP-018,WH-003,2025-09-12,235,17373.55,standard,fulfilled
ORD-003201,DE-East,PRD-0069,SUP-008,WH-005,2025-03-19,258,11661.6,standard,fulfilled
ORD-003202,DE-Central,PRD-0056,SUP-013,WH-003,2025-04-08,318,92194.56,standard,fulfilled
ORD-003203,DE-North,PRD-0045,SUP-004,WH-004,2025-06-04,33,8380.02,standard,fulfilled
ORD-003204,DE-North,PRD-0111,SUP-008,WH-007,2025-01-11,310,77930.9,standard,fulfilled
ORD-003205,DE-South,PRD-0152,SUP-004,WH-003,2025-04-19,93,4196.16,standard,fulfilled
ORD-003206,DE-West,PRD-0080,SUP-011,WH-007,2025-01-13,16,1731.2,standard,fulfilled
